# generated_by: rrwrite-analyze-repo
# description: Complete file listing with metadata
# total_files: 1000
#
path	type	size_bytes	last_modified	git_tracked
data/pdfs/https___doi.org_10.1038_s41598-018-28525-4.pdf	figure	3299930	2026-01-07T02:46:13.518369675	False
data/pdfs/https___doi.org_10.1038_s41598-018-28525-4.pdf	doc	3299930	2026-01-07T02:46:13.518369675	False
data/pdfs/https___doi.org_10.3389_fmicb.2022.921636.pdf	figure	3184635	2026-01-07T02:49:40.036877632	False
data/pdfs/https___doi.org_10.3389_fmicb.2022.921636.pdf	doc	3184635	2026-01-07T02:49:40.036877632	False
data/pdfs/https___doi.org_10.1021_ar500300n.pdf	figure	3129820	2026-01-07T03:47:40.374633551	False
data/pdfs/https___doi.org_10.1021_ar500300n.pdf	doc	3129820	2026-01-07T03:47:40.374633551	False
data/pdfs/https___doi.org_10.1186_s12989-021-00410-5.pdf	figure	2959727	2026-01-07T02:48:43.547505617	False
data/pdfs/https___doi.org_10.1186_s12989-021-00410-5.pdf	doc	2959727	2026-01-07T02:48:43.547505617	False
data/pdfs/https___doi.org_10.1038_s41598-017-06133-y.pdf	figure	2939804	2026-01-07T02:46:09.826366663	False
data/pdfs/https___doi.org_10.1038_s41598-017-06133-y.pdf	doc	2939804	2026-01-07T02:46:09.826366663	False
data/pdfs/https___doi.org_10.3389_fmicb.2020.615860.pdf	figure	2600467	2026-01-07T02:49:26.274093390	False
data/pdfs/https___doi.org_10.3389_fmicb.2020.615860.pdf	doc	2600467	2026-01-07T02:49:26.274093390	False
data/pdfs/https___doi.org_10.1007_s10534-011-9421-x.pdf	doc	2576987	2026-01-07T03:46:28.222399950	False
data/pdfs/10.1007_s10534-011-9421-x.pdf	doc	2576987	2026-01-07T03:19:15.021876574	False
data/pdfs/https___doi.org_10.1007_s10534-011-9421-x.pdf	figure	2576987	2026-01-07T03:46:28.222399950	False
data/pdfs/10.1007_s10534-011-9421-x.pdf	figure	2576987	2026-01-07T03:19:15.021876574	False
data/pdfs/https___doi.org_10.3389_fmicb.2022.921635.pdf	figure	2527067	2026-01-07T02:49:36.367097855	False
data/pdfs/https___doi.org_10.3389_fmicb.2022.921635.pdf	doc	2527067	2026-01-07T02:49:36.367097855	False
data/raw/mediadive/mediadive/nodes.tsv	data	2490430	2025-12-22T20:20:08.314489841	False
data/raw/mediadive_transform/mediadive/nodes.tsv	data	2490430	2025-12-22T20:20:08.314489841	False
data/pdfs/https___doi.org_10.1099_13500872-145-1-41.pdf	figure	2465001	2026-01-07T03:49:28.839599848	False
data/pdfs/https___doi.org_10.1099_13500872-145-1-41.pdf	doc	2465001	2026-01-07T03:49:28.839599848	False
data/processed/models/cobrapy/SAMN31331780_gapfilled_model.xml	data	2464723	2026-01-20T18:19:09.752032280	False
data/processed/models/cobrapy/SAMN31331780_template_model.xml	data	2459996	2026-01-20T18:18:05.681363821	False
data/taxonomy/ar53_taxonomy_r226.tsv	data	2445871	2026-01-08T07:50:08.820691109	False
data/pdfs/https___doi.org_10.1016_j.jmb.2008.03.051.pdf	figure	2387505	2026-01-07T03:47:24.389042616	False
data/pdfs/https___doi.org_10.1016_j.jmb.2008.03.051.pdf	doc	2387505	2026-01-07T03:47:24.389042616	False
data/pdfs/https___doi.org_10.1038_s41598-019-41043-1.pdf	figure	2350327	2026-01-07T02:46:17.310535669	False
data/pdfs/https___doi.org_10.1038_s41598-019-41043-1.pdf	doc	2350327	2026-01-07T02:46:17.310535669	False
data/pdfs/https___doi.org_10.3389_fbioe.2022.1050740.pdf	doc	2261227	2026-01-07T02:49:06.528280734	False
data/pdfs/https___doi.org_10.3389_fbioe.2022.1050740.pdf	figure	2261227	2026-01-07T02:49:06.528280734	False
data/pdfs/https___doi.org_10.3389_fmicb.2022.885098.pdf	doc	2260740	2026-01-07T02:49:29.867019653	False
data/pdfs/https___doi.org_10.3389_fmicb.2022.885098.pdf	figure	2260740	2026-01-07T02:49:29.867019653	False
data/pdfs/https___doi.org_10.1128_microbiolspec.vmbf-0008-2015.pdf	figure	2189261	2026-01-07T03:51:19.940973282	False
data/pdfs/https___doi.org_10.1128_microbiolspec.vmbf-0008-2015.pdf	doc	2189261	2026-01-07T03:51:19.940973282	False
data/pdfs/https___doi.org_10.1038_s41598-024-60910-0.pdf	figure	2130535	2026-01-07T02:46:20.958883286	False
data/pdfs/https___doi.org_10.1038_s41598-024-60910-0.pdf	doc	2130535	2026-01-07T02:46:20.958883286	False
data/pdfs/https___doi.org_10.1038_srep20628.pdf	figure	1912008	2026-01-07T02:46:24.663966179	False
data/pdfs/https___doi.org_10.1038_srep20628.pdf	doc	1912008	2026-01-07T02:46:24.663966179	False
data/pdfs/https___doi.org_10.1128_JB.01079-10.pdf	figure	1827873	2026-01-07T03:50:19.240627527	False
data/pdfs/https___doi.org_10.1128_JB.01079-10.pdf	doc	1827873	2026-01-07T03:50:19.240627527	False
data/pdfs/https___doi.org_10.3389_fmicb.2019.01313.pdf	figure	1766018	2026-01-07T03:52:07.738577843	False
data/pdfs/https___doi.org_10.3389_fmicb.2019.01313.pdf	doc	1766018	2026-01-07T03:52:07.738577843	False
data/pdfs/https___doi.org_10.1021_acs.inorgchem.1c00662.pdf	figure	1742124	2026-01-07T03:47:36.215579987	False
data/pdfs/https___doi.org_10.1021_acs.inorgchem.1c00662.pdf	doc	1742124	2026-01-07T03:47:36.215579987	False
data/pdfs/https___doi.org_10.3389_fmicb.2012.00175.pdf	doc	1662896	2026-01-07T02:49:09.841137409	False
data/pdfs/https___doi.org_10.3389_fmicb.2012.00175.pdf	figure	1662896	2026-01-07T02:49:09.841137409	False
data/processed/bakta_annotations/SAMN02604258/SAMN02604258.png	figure	1638792	2026-02-07T07:49:02.306190014	False
data/pdfs/https___doi.org_10.1021_je60002a003.pdf	figure	1620899	2026-01-08T02:38:29.302270174	False
data/pdfs/https___doi.org_10.1021_je60002a003.pdf	doc	1620899	2026-01-08T02:38:29.302270174	False
data/pdfs/https___doi.org_10.1684_mrh.2014.0362.pdf	figure	1484518	2026-01-07T03:51:55.119348526	False
data/pdfs/https___doi.org_10.1684_mrh.2014.0362.pdf	doc	1484518	2026-01-07T03:51:55.119348526	False
data/pdfs/https___doi.org_10.3389_fmicb.2015.00402.pdf	figure	1451362	2026-01-07T02:49:14.356260538	False
data/pdfs/https___doi.org_10.3389_fmicb.2015.00402.pdf	doc	1451362	2026-01-07T02:49:14.356260538	False
data/pdfs/https___doi.org_10.1073_pnas.89.19.9257.pdf	figure	1440421	2026-01-07T03:48:53.623154640	False
data/pdfs/https___doi.org_10.1073_pnas.89.19.9257.pdf	doc	1440421	2026-01-07T03:48:53.623154640	False
data/pdfs/https___doi.org_10.1038_s41396-022-01304-w.pdf	figure	1435121	2026-01-07T02:46:02.154715300	False
data/pdfs/https___doi.org_10.1038_s41396-022-01304-w.pdf	doc	1435121	2026-01-07T02:46:02.154715300	False
data/pdfs/https___doi.org_10.1016_j.cbpa.2013.12.021.pdf	figure	1371153	2026-01-07T03:47:07.380479813	False
data/pdfs/https___doi.org_10.1016_j.cbpa.2013.12.021.pdf	doc	1371153	2026-01-07T03:47:07.380479813	False
data/pdfs/https___doi.org_10.1186_s13104-016-1840-x.pdf	doc	1340860	2026-01-07T02:48:52.016131401	False
data/pdfs/https___doi.org_10.1186_s13104-016-1840-x.pdf	figure	1340860	2026-01-07T02:48:52.016131401	False
data/pdfs/https___doi.org_10.1128_IAI.00024-09.pdf	figure	1271527	2026-01-07T03:50:02.623508692	False
data/pdfs/https___doi.org_10.1128_IAI.00024-09.pdf	doc	1271527	2026-01-07T03:50:02.623508692	False
data/pdfs/10.1007_s10534-010-9400-7.pdf	figure	1266111	2026-01-08T06:48:36.320641518	False
data/pdfs/10.1007_s10534-010-9400-7.pdf	doc	1266111	2026-01-08T06:48:36.320641518	False
data/designs/MP_latinhypercube/plate_designs_v7_maxprooptblock_long/lhs_scatterplot_matrix_v7_maxprooptblock_long.pdf	figure	1263378	2026-01-24T02:59:04.680912733	False
data/designs/MP_latinhypercube/plate_designs_v7_maxprooptblock_long/lhs_scatterplot_matrix_v7_maxprooptblock_long.pdf	doc	1263378	2026-01-24T02:59:04.680912733	False
data/designs/MP_latinhypercube/plate_designs_v8_maxprooptblock_long/lhs_scatterplot_matrix_v8_maxprooptblock_long.pdf	figure	1262863	2026-01-27T03:48:34.844749928	False
data/designs/MP_latinhypercube/plate_designs_v8_maxprooptblock_long/lhs_scatterplot_matrix_v8_maxprooptblock_long.pdf	doc	1262863	2026-01-27T03:48:34.844749928	False
data/pdfs/https___doi.org_10.3389_fmicb.2018.01366.pdf	figure	1251958	2026-01-07T03:52:03.138161898	False
data/pdfs/https___doi.org_10.3389_fmicb.2018.01366.pdf	doc	1251958	2026-01-07T03:52:03.138161898	False
data/pdfs/https___doi.org_10.1016_s1570-9639(03)00042-6.pdf	figure	1228795	2026-01-07T03:47:32.373291969	False
data/pdfs/https___doi.org_10.1016_s1570-9639(03)00042-6.pdf	doc	1228795	2026-01-07T03:47:32.373291969	False
data/pdfs/https___doi.org_10.1021_bi00414a015.pdf	figure	1178252	2026-01-07T03:47:44.738585472	False
data/pdfs/https___doi.org_10.1021_bi00414a015.pdf	doc	1178252	2026-01-07T03:47:44.738585472	False
data/pdfs/https___doi.org_10.1007_s10858-018-00222-4.pdf	doc	1119364	2026-01-07T03:46:32.392849684	False
data/pdfs/https___doi.org_10.1007_s10858-018-00222-4.pdf	figure	1119364	2026-01-07T03:46:32.392849684	False
data/pdfs/https___doi.org_10.1146_annurev-genet-051313-051025.pdf	doc	1078139	2026-01-07T03:51:34.343121529	False
data/pdfs/https___doi.org_10.1146_annurev-genet-051313-051025.pdf	figure	1078139	2026-01-07T03:51:34.343121529	False
data/pdfs/https___doi.org_10.1021_bi00866a011.pdf	figure	1072333	2026-01-07T03:47:48.656536102	False
data/pdfs/https___doi.org_10.1021_bi00866a011.pdf	doc	1072333	2026-01-07T03:47:48.656536102	False
data/pdfs/10.1186_s13065-021-00773-y.pdf	figure	1070249	2026-01-08T06:48:36.326064110	False
data/pdfs/https___doi.org_10.1186_s13065-021-00773-y.pdf	figure	1070249	2026-01-07T02:48:47.268714190	False
data/pdfs/10.1186_s13065-021-00773-y.pdf	doc	1070249	2026-01-08T06:48:36.326064110	False
data/pdfs/https___doi.org_10.1186_s13065-021-00773-y.pdf	doc	1070249	2026-01-07T02:48:47.268714190	False
data/pdfs/10.1021_ja00485a018.pdf	figure	1053818	2026-01-08T06:16:50.252502918	False
data/pdfs/10.1021_ja00485a018.pdf	doc	1053818	2026-01-08T06:16:50.252502918	False
data/pdfs/10.1093_nar_gkg900.pdf	figure	1014737	2026-01-08T06:16:54.453363657	False
data/pdfs/https___doi.org_10.1093_nar_gkg900.pdf	figure	1014737	2026-01-07T03:49:19.566242933	False
data/pdfs/10.1093_nar_gkg900.pdf	doc	1014737	2026-01-08T06:16:54.453363657	False
data/pdfs/https___doi.org_10.1093_nar_gkg900.pdf	doc	1014737	2026-01-07T03:49:19.566242933	False
data/pdfs/https___doi.org_10.1371_journal.pone.0059188.pdf	figure	996454	2026-01-07T02:48:59.452841043	False
data/pdfs/https___doi.org_10.1371_journal.pone.0059188.pdf	doc	996454	2026-01-07T02:48:59.452841043	False
data/designs/MP_latinhypercube/plate_designs_v7/lhs_scatterplot_matrix_v7.png	figure	990305	2026-01-22T00:15:34.972211838	False
data/pdfs/https___doi.org_10.1073_pnas.0406475101.pdf	figure	918245	2026-01-07T03:48:27.675611973	False
data/pdfs/https___doi.org_10.1073_pnas.0406475101.pdf	doc	918245	2026-01-07T03:48:27.675611973	False
sensitivity_plot.png	figure	902954	2025-12-26T03:05:10.573368073	True
data/pdfs/10.1007_BF00125087.pdf	figure	889611	2026-01-07T03:18:43.857642651	False
data/pdfs/https___doi.org_10.1007_BF00125087.pdf	figure	889611	2026-01-07T03:46:03.557757139	False
data/pdfs/10.1007_BF00125087.pdf	doc	889611	2026-01-07T03:18:43.857642651	False
data/pdfs/https___doi.org_10.1007_BF00125087.pdf	doc	889611	2026-01-07T03:46:03.557757139	False
data/designs/MP_latinhypercube/plate_designs_v10_maxprooptblock_long/lhs_scatterplot_matrix_v10_maxprooptblock_long.pdf	figure	856041	2026-01-30T19:54:28.144073009	False
data/designs/MP_latinhypercube/plate_designs_v10_maxprooptblock_long/lhs_scatterplot_matrix_v10_maxprooptblock_long.pdf	doc	856041	2026-01-30T19:54:28.144073009	False
data/pdfs/10.1371_journal.ppat.1002357.pdf	figure	784171	2026-01-07T00:01:07.954814196	False
data/pdfs/https___doi.org_10.1371_journal.ppat.1002357.pdf	figure	784171	2026-01-07T02:49:00.815356016	False
data/pdfs/10.1371_journal.ppat.1002357.pdf	doc	784171	2026-01-07T00:01:07.954814196	False
data/pdfs/https___doi.org_10.1371_journal.ppat.1002357.pdf	doc	784171	2026-01-07T02:49:00.815356016	False
data/pdfs/https___doi.org_10.1002_bit.26785.pdf	doc	766147	2026-01-07T03:45:54.380724192	False
data/pdfs/10.1002_bit.26785.pdf	doc	766147	2026-01-07T03:18:30.098634005	False
data/pdfs/https___doi.org_10.1002_bit.26785.pdf	figure	766147	2026-01-07T03:45:54.380724192	False
data/pdfs/10.1002_bit.26785.pdf	figure	766147	2026-01-07T03:18:30.098634005	False
data/processed/models/cobrapy/SAMN31331780_ecoli_proxy.xml	data	753799	2026-01-20T18:31:38.324059963	False
data/pdfs/10.1007_s10858-018-00222-4.pdf	doc	704384	2026-01-07T03:19:20.443304539	False
data/pdfs/10.1007_s10858-018-00222-4.pdf	figure	704384	2026-01-07T03:19:20.443304539	False
data/designs/MP_latinhypercube/plate_designs_v6/complete_formulations_v6.json	data	689374	2026-01-22T00:14:51.976435900	False
data/designs/MP_latinhypercube/plate_designs_v7/complete_formulations_v7.json	data	689374	2026-01-22T02:18:07.869945526	False
data/pdfs/https___doi.org_10.1186_1471-2180-12-6.pdf	figure	687520	2026-01-07T02:48:39.668627739	False
data/pdfs/https___doi.org_10.1186_1471-2180-12-6.pdf	doc	687520	2026-01-07T02:48:39.668627739	False
data/processed/bakta_annotations/SAMN02604258/SAMN02604258.tsv	data	683814	2026-02-07T07:48:57.041733503	False
data/pdfs/10.1016_0891-5849(95)02016-0.pdf	figure	663767	2026-01-07T03:19:34.608667135	False
data/pdfs/https___doi.org_10.1016_0891-5849(95)02016-0.pdf	figure	663767	2026-01-07T03:46:39.237758398	False
data/pdfs/10.1016_0891-5849(95)02016-0.pdf	doc	663767	2026-01-07T03:19:34.608667135	False
data/pdfs/https___doi.org_10.1016_0891-5849(95)02016-0.pdf	doc	663767	2026-01-07T03:46:39.237758398	False
data/sheets_cmm/publications/peerj-10941.md	doc	662346	2026-01-09T02:16:03.967988253	False
data/pdfs/10.1371_journal.pone.0023307.pdf	doc	662344	2026-01-07T00:00:59.032265186	False
data/pdfs/https___doi.org_10.1371_journal.pone.0023307.pdf	doc	662344	2026-01-07T02:48:57.920637846	False
data/pdfs/https___doi.org_10.1371_journal.pone.0023307.pdf	figure	662344	2026-01-07T02:48:57.920637846	False
data/pdfs/10.1371_journal.pone.0023307.pdf	figure	662344	2026-01-07T00:00:59.032265186	False
data/pdfs/10.3389_fmicb.2017.02169.pdf	figure	642492	2026-01-07T00:01:27.399758816	False
data/pdfs/https___doi.org_10.3389_fmicb.2017.02169.pdf	figure	642492	2026-01-07T02:49:17.853715181	False
data/pdfs/10.3389_fmicb.2017.02169.pdf	doc	642492	2026-01-07T00:01:27.399758816	False
data/pdfs/https___doi.org_10.3389_fmicb.2017.02169.pdf	doc	642492	2026-01-07T02:49:17.853715181	False
data/pdfs/https___doi.org_10.1021_je60058a011.pdf	figure	636625	2026-01-08T02:38:59.765823603	False
data/pdfs/https___doi.org_10.1021_je60058a011.pdf	doc	636625	2026-01-08T02:38:59.765823603	False
data/pdfs/https___doi.org_10.1073_pnas.0704646104.pdf	figure	634675	2026-01-07T03:48:36.214126348	False
data/pdfs/https___doi.org_10.1073_pnas.0704646104.pdf	doc	634675	2026-01-07T03:48:36.214126348	False
data/pdfs/https___doi.org_10.1089_ars.2012.5093.pdf	figure	633479	2026-01-07T03:49:09.687870502	False
data/pdfs/https___doi.org_10.1089_ars.2012.5093.pdf	doc	633479	2026-01-07T03:49:09.687870502	False
data/pdfs/https___doi.org_10.1074_jbc.273.15.8946.pdf	doc	607872	2026-01-07T03:48:57.567216396	False
data/pdfs/https___doi.org_10.1074_jbc.273.15.8946.pdf	figure	607872	2026-01-07T03:48:57.567216396	False
data/designs/MP_latinhypercube/plate_designs_v6/lhs_scatterplot_matrix_v6.png	figure	587324	2026-01-24T02:32:49.038918972	False
data/pdfs/10.1016_S0168-6445(03)00052-4.pdf	figure	581429	2026-01-08T06:16:38.190373659	False
data/pdfs/10.1016_S0168-6445(03)00052-4.pdf	doc	581429	2026-01-08T06:16:38.190373659	False
data/processed/bakta_annotations/SAMN02604258/SAMN02604258.inference.tsv	data	559766	2026-02-07T07:48:57.972187757	False
data/pdfs/10.1111_1462-2920.13023.pdf	figure	550553	2026-01-07T03:17:01.382163048	False
data/pdfs/10.1111_1462-2920.13023.pdf	doc	550553	2026-01-07T03:17:01.382163048	False
data/pdfs/10.1016_j.jphotobiol.2013.03.001.pdf	figure	528190	2026-01-08T06:48:36.323027849	False
data/pdfs/10.1016_j.jphotobiol.2013.03.001.pdf	doc	528190	2026-01-08T06:48:36.323027849	False
data/designs/MP_latinhypercube/plate_designs_v7_random/lhs_scatterplot_matrix_v7_random.pdf	figure	498467	2026-01-24T02:49:14.664902210	False
data/designs/MP_latinhypercube/plate_designs_v7_random/lhs_scatterplot_matrix_v7_random.pdf	doc	498467	2026-01-24T02:49:14.664902210	False
data/genomes/SAMN31331780/GCA_026122615.1_ASM2612261v1_protein.tsv	data	494434	2026-01-20T18:14:05.582123518	False
data/pdfs/https___doi.org_10.1126_science.1060331.pdf	figure	490761	2026-01-07T03:49:43.621423483	False
data/pdfs/https___doi.org_10.1126_science.1060331.pdf	doc	490761	2026-01-07T03:49:43.621423483	False
data/pdfs/https___doi.org_10.1021_je60009a027.pdf	doc	488194	2026-01-08T02:38:32.809647799	False
data/pdfs/https___doi.org_10.1021_je60009a027.pdf	figure	488194	2026-01-08T02:38:32.809647799	False
data/pdfs/https___doi.org_10.1021_je60073a004.pdf	figure	486836	2026-01-08T02:39:03.230135441	False
data/pdfs/https___doi.org_10.1021_je60073a004.pdf	doc	486836	2026-01-08T02:39:03.230135441	False
data/designs/MP_latinhypercube/plate_designs_v2/complete_formulations_v2.json	data	484855	2026-01-17T03:53:04.780238152	False
data/pdfs/https___doi.org_10.1021_je60032a018.pdf	figure	478151	2026-01-08T02:38:45.818490982	False
data/pdfs/https___doi.org_10.1021_je60032a018.pdf	doc	478151	2026-01-08T02:38:45.818490982	False
data/pdfs/https___doi.org_10.1146_annurev.micro.50.1.137.pdf	figure	465612	2026-01-07T03:51:38.047389507	False
data/pdfs/https___doi.org_10.1146_annurev.micro.50.1.137.pdf	doc	465612	2026-01-07T03:51:38.047389507	False
data/pdfs/https___doi.org_10.1021_je60011a015.pdf	figure	463570	2026-01-08T02:38:36.252165079	False
data/pdfs/https___doi.org_10.1021_je60011a015.pdf	doc	463570	2026-01-08T02:38:36.252165079	False
data/pdfs/https___doi.org_10.1128_AEM.02738-08.pdf	figure	460547	2026-01-07T03:49:47.618498564	False
data/pdfs/https___doi.org_10.1128_AEM.02738-08.pdf	doc	460547	2026-01-07T03:49:47.618498564	False
data/pdfs/10.1128_AEM.02738-08.pdf	figure	459644	2026-01-07T00:00:41.588103294	False
data/pdfs/10.1128_AEM.02738-08.pdf	doc	459644	2026-01-07T00:00:41.588103294	False
data/designs/MP_latinhypercube/plate_designs_v10_maxprooptblock_long/concentration_ranges_v10_histograms.png	figure	454033	2026-02-08T04:33:46.020960093	False
data/pdfs/https___doi.org_10.1021_jacs.8b09842.pdf	doc	448602	2026-01-07T03:48:03.505052805	False
data/pdfs/https___doi.org_10.1021_jacs.8b09842.pdf	figure	448602	2026-01-07T03:48:03.505052805	False
data/pdfs/https___doi.org_10.1021_je00001a006.pdf	doc	447481	2026-01-08T02:38:25.569793463	False
data/pdfs/https___doi.org_10.1021_je00001a006.pdf	figure	447481	2026-01-08T02:38:25.569793463	False
data/pdfs/https___doi.org_10.1128_jb.177.18.5350-5354.1995.pdf	figure	443259	2026-01-07T03:50:55.188288212	False
data/pdfs/https___doi.org_10.1128_jb.177.18.5350-5354.1995.pdf	doc	443259	2026-01-07T03:50:55.188288212	False
data/pdfs/https___doi.org_10.1021_je60039a018.pdf	figure	436479	2026-01-08T02:38:52.901469707	False
data/pdfs/https___doi.org_10.1021_je60039a018.pdf	doc	436479	2026-01-08T02:38:52.901469707	False
data/pdfs/https___doi.org_10.1139_v96-210.pdf	figure	397780	2026-01-07T03:51:29.991091013	False
data/pdfs/https___doi.org_10.1139_v96-210.pdf	doc	397780	2026-01-07T03:51:29.991091013	False
data/pdfs/https___doi.org_10.1021_je60027a006.pdf	figure	396081	2026-01-08T02:38:38.998691559	False
data/pdfs/https___doi.org_10.1021_je60027a006.pdf	doc	396081	2026-01-08T02:38:38.998691559	False
data/pdfs/https___doi.org_10.1128_JB.00962-07.pdf	figure	377694	2026-01-07T03:50:15.008798838	False
data/pdfs/https___doi.org_10.1128_JB.00962-07.pdf	doc	377694	2026-01-07T03:50:15.008798838	False
data/pdfs/10.1128_JB.00962-07.pdf	figure	376172	2026-01-07T00:00:51.805599689	False
data/pdfs/10.1128_JB.00962-07.pdf	doc	376172	2026-01-07T00:00:51.805599689	False
data/pdfs/https___doi.org_10.1021_je60028a021.pdf	doc	370887	2026-01-08T02:38:42.351058722	False
data/pdfs/https___doi.org_10.1021_je60028a021.pdf	figure	370887	2026-01-08T02:38:42.351058722	False
data/pdfs/https___doi.org_10.1046_j.1365-2958.1998.00810.x.pdf	figure	366817	2026-01-07T03:48:22.941111088	False
data/pdfs/https___doi.org_10.1046_j.1365-2958.1998.00810.x.pdf	doc	366817	2026-01-07T03:48:22.941111088	False
data/processed/models/cobrapy/SAMN31331780_functional.xml	data	350371	2026-01-20T18:30:47.021831751	False
